Name	Freq	Confidence
ma thien	13.0	1.0
tang viet	13.0	1.0
ngo thach	13.0	1.0
hong khang	13.0	1.0
lam tham	13.0	1.0
than truong	13.0	1.0
an thieu	13.0	1.0
thieu tien	13.0	1.0
thieu truong	13.0	1.0
thoa truong	13.0	1.0
thoa vo	13.0	1.0
toai tran	13.0	1.0
ngan tong	13.0	1.0
tran tru	13.0	1.0
tot tran	13.0	1.0
cam xuyen	13.0	1.0
ngon tran	13.0	1.0
chat tran	13.0	1.0
thoy tran	13.0	1.0
lua tran	13.0	1.0
hang la	13.0	1.0
ngat tran	13.0	1.0
cang van	13.0	1.0
tai trieu	13.0	1.0
dac trinh	13.0	1.0
lai luong	13.0	1.0
kien tu	13.0	1.0
vi viet	13.0	1.0
hang vi	13.0	1.0
bay vo	13.0	1.0
than vo	13.0	1.0
ut vo	13.0	1.0
han luu	13.0	1.0
han vuong	13.0	1.0
mung vu	13.0	1.0
toi vu	13.0	1.0
man vu	13.0	1.0
lanh vu	13.0	1.0
le vui	13.0	1.0
loan vuong	13.0	1.0
tam vuong	13.0	1.0
ai thien	13.0	1.0
ma vu	13.0	1.0
ly ma	13.0	1.0
mac thao	13.0	1.0
khai mai	13.0	1.0
ly man	13.0	1.0
dieu la	13.0	1.0
kieu la	13.0	1.0
lai ly	13.0	1.0
diep lai	13.0	1.0
le thuat	13.0	1.0
le lu	13.0	1.0
kieu tung	13.0	1.0
jrang lieng	13.0	1.0
lo tuan	13.0	1.0
lo son	13.0	1.0
kim lo	13.0	1.0
lu xuan	13.0	1.0
linh luc	13.0	1.0
luong man	13.0	1.0
luong nong	13.0	1.0
chien luu	13.0	1.0
luu ngo	13.0	1.0
ly thong	13.0	1.0
ly nga	13.0	1.0
cat dak	13.0	1.0
chanh neang	13.0	1.0
cuc ngo	13.0	1.0
ngo ton	13.0	1.0
ngo que	13.0	1.0
ngo nu	13.0	1.0
lam nong	13.0	1.0
nong tam	13.0	1.0
hao nong	13.0	1.0
hung khong	13.0	1.0
khong linh	13.0	1.0
hai khuc	13.0	1.0
kieu quan	13.0	1.0
kon so	13.0	1.0
hua ngan	13.0	1.0
dam thien	12.0	1.0
dam huynh	12.0	1.0
dam tan	12.0	1.0
dam thai	12.0	1.0
son than	12.0	1.0
chuong the	12.0	1.0
thao the	12.0	1.0
dieu thuan	12.0	1.0
bach thang	12.0	1.0
buu chau	12.0	1.0
cat dang	12.0	1.0
chung kien	12.0	1.0
cong tin	12.0	1.0
danh hao	12.0	1.0
dang kiem	12.0	1.0
dinh may	12.0	1.0
diep kieu	12.0	1.0
kien kim	12.0	1.0
dang la	12.0	1.0
la trinh	12.0	1.0
dan que	12.0	1.0
nam tung	12.0	1.0
dang nong	12.0	1.0
nam nong	12.0	1.0
tieu vu	12.0	1.0
nam si	12.0	1.0
do su	12.0	1.0
bach ngan	12.0	1.0
dieu nga	12.0	1.0
thao tuyet	12.0	1.0
dang thin	12.0	1.0
long tieu	12.0	1.0
sanh truong	12.0	1.0
ngoi van	12.0	1.0
toa van	12.0	1.0
van xiem	12.0	1.0
man vuong	12.0	1.0
danh tai	12.0	1.0
danh toan	12.0	1.0
bac hai	12.0	1.0
chuong dao	12.0	1.0
chi diep	12.0	1.0
dao trieu	12.0	1.0
phat trong	12.0	1.0
man tu	12.0	1.0
nam tang	12.0	1.0
sy the	12.0	1.0
chau tam	12.0	1.0
nu thien	12.0	1.0
tho trinh	12.0	1.0
gia trong	12.0	1.0
sy trong	12.0	1.0
lai tuong	12.0	1.0
hau vuong	12.0	1.0
dau tu	12.0	1.0
dau truong	12.0	1.0
dau nam	12.0	1.0
linh thien	12.0	1.0
gia trieu	12.0	1.0
dien trinh	12.0	1.0
diep thien	12.0	1.0
chau dieu	12.0	1.0
chi dieu	12.0	1.0
dieu tien	12.0	1.0
dieu lai	12.0	1.0
dieu tang	12.0	1.0
doan man	12.0	1.0
dieu to	12.0	1.0
ba khai	12.0	1.0
ba luc	12.0	1.0
cong phat	12.0	1.0
dinh san	12.0	1.0
dinh mao	12.0	1.0
du the	12.0	1.0
the thong	12.0	1.0
cuc hoa	12.0	1.0
hong may	12.0	1.0
da linh	12.0	1.0
dinh uong	12.0	1.0
tho tuan	12.0	1.0
trong vy	12.0	1.0
mat van	12.0	1.0
chau tri	12.0	1.0
chi tho	12.0	1.0
chuc do	12.0	1.0
do ngoan	12.0	1.0
do lap	12.0	1.0
diu hong	12.0	1.0
hua yen	12.0	1.0
do man	12.0	1.0
thy xuan	12.0	1.0
do lanh	12.0	1.0
kim tra	12.0	1.0
an tri	12.0	1.0
kiet tri	12.0	1.0
nam tri	12.0	1.0
loi trong	12.0	1.0
ton trong	12.0	1.0
na truong	12.0	1.0
phai van	12.0	1.0
tuu van	12.0	1.0
thieu viet	12.0	1.0
doan lieu	12.0	1.0
chu doan	12.0	1.0
doan liem	12.0	1.0
diem vuong	12.0	1.0
chuong doan	12.0	1.0
luat tien	12.0	1.0
doan que	12.0	1.0
khiet tran	12.0	1.0
bao xuyen	12.0	1.0
na nie	12.0	1.0
cam vinh	12.0	1.0
du ly	12.0	1.0
hong tuong	12.0	1.0
bao sang	12.0	1.0
bien duong	12.0	1.0
chung gia	12.0	1.0
duong thieu	12.0	1.0
duong tang	12.0	1.0
duong mac	12.0	1.0
cuc duong	12.0	1.0
lan than	12.0	1.0
lien to	12.0	1.0
phat trieu	12.0	1.0
ba bao	12.0	1.0
chau thy	12.0	1.0
phoi tran	12.0	1.0
khuat son	12.0	1.0
giap linh	12.0	1.0
ba lai	12.0	1.0
ba tri	12.0	1.0
dai tai	12.0	1.0
hong khai	12.0	1.0
la ly	12.0	1.0
thach tien	12.0	1.0
ky thai	12.0	1.0
lanh my	12.0	1.0
quan tri	12.0	1.0
chiem van	12.0	1.0
mach van	12.0	1.0
mang van	12.0	1.0
thoang van	12.0	1.0
vuong vy	12.0	1.0
phat vuong	12.0	1.0
lich xuan	12.0	1.0
ba hau	12.0	1.0
hoc phan	12.0	1.0
phan tiep	12.0	1.0
an hien	12.0	1.0
lam tram	12.0	1.0
mau phan	12.0	1.0
mong phan	12.0	1.0
phan than	12.0	1.0
nu tram	12.0	1.0
an hue	12.0	1.0
quach tai	12.0	1.0
ha lieu	12.0	1.0
hau viet	12.0	1.0
quan vinh	12.0	1.0
chau hao	12.0	1.0
tra vuong	12.0	1.0
ma son	12.0	1.0
bach my	12.0	1.0
bang luu	12.0	1.0
be hoa	12.0	1.0
be thao	12.0	1.0
be truong	12.0	1.0
can hai	12.0	1.0
can mai	12.0	1.0
ai cao	12.0	1.0
cao diep	12.0	1.0
cao cu	12.0	1.0
cao dien	12.0	1.0
cao ta	12.0	1.0
mi vo	12.0	1.0
boi chau	12.0	1.0
chu tuyet	12.0	1.0
bach chu	12.0	1.0
chu khang	12.0	1.0
chu vy	12.0	1.0
kieu tri	12.0	1.0
trieu tung	12.0	1.0
co le	12.0	1.0
cu son	12.0	1.0
cu thu	12.0	1.0
cuc ho	12.0	1.0
hao ta	12.0	1.0
ta vy	12.0	1.0
ta the	12.0	1.0
luan ta	12.0	1.0
ta tra	12.0	1.0
tao viet	12.0	1.0
tao thu	12.0	1.0
mai tat	12.0	1.0
my thieu	12.0	1.0
thai tuyet	12.0	1.0
lu thao	12.0	1.0
le thiem	12.0	1.0
thiet vu	12.0	1.0
la thuan	12.0	1.0
thuan vuong	12.0	1.0
lam tieu	12.0	1.0
luong tieu	12.0	1.0
tong tu	12.0	1.0
thang tong	12.0	1.0
tong yen	12.0	1.0
tan tra	12.0	1.0
bau tran	12.0	1.0
tran tuy	12.0	1.0
kim qui	12.0	1.0
ma tran	12.0	1.0
ma tu	12.0	1.0
ngo qui	12.0	1.0
nhieu tran	12.0	1.0
rong van	12.0	1.0
tam vi	12.0	1.0
hue trieu	12.0	1.0
trieu tuyet	12.0	1.0
thy trinh	12.0	1.0
huan trinh	12.0	1.0
lu truong	12.0	1.0
seo vang	12.0	1.0
thiem vu	12.0	1.0
nong vuong	12.0	1.0
kha vuong	12.0	1.0
liem ngo	12.0	1.0
cong ma	12.0	1.0
hoa ma	12.0	1.0
ma yen	12.0	1.0
ma my	12.0	1.0
mac tien	12.0	1.0
mac my	12.0	1.0
loi mai	12.0	1.0
le mui	12.0	1.0
ly mui	12.0	1.0
la thai	12.0	1.0
huynh la	12.0	1.0
lang linh	12.0	1.0
huynh lanh	12.0	1.0
ba lau	12.0	1.0
le thua	12.0	1.0
chuan le	12.0	1.0
le tay	12.0	1.0
huynh luc	12.0	1.0
ke le	12.0	1.0
ha lu	12.0	1.0
hien lu	12.0	1.0
huynh lu	12.0	1.0
luan luong	12.0	1.0
luong tuong	12.0	1.0
luong que	12.0	1.0
nie ra	12.0	1.0
lieu ngo	12.0	1.0
mi ngo	12.0	1.0
ngo tham	12.0	1.0
ngo ut	12.0	1.0
nong thang	12.0	1.0
kieu tra	12.0	1.0
khong tien	12.0	1.0
khuat nam	12.0	1.0
khuat yen	12.0	1.0
hang khuat	12.0	1.0
khuc linh	12.0	1.0
ha hoc	12.0	1.0
ho thoa	12.0	1.0
huynh lap	12.0	1.0
bach chien	11.0	1.0
dai ly	11.0	1.0
dam hao	11.0	1.0
dam ngan	11.0	1.0
chu hau	11.0	1.0
dam than	11.0	1.0
quan son	11.0	1.0
tien toi	11.0	1.0
hao vuong	11.0	1.0
ban dang	11.0	1.0
chau thuan	11.0	1.0
cong tuong	11.0	1.0
danh the	11.0	1.0
dang luat	11.0	1.0
dinh mo	11.0	1.0
dang thiet	11.0	1.0
dang giao	11.0	1.0
hai toan	11.0	1.0
an ky	11.0	1.0
dang truyen	11.0	1.0
dang su	11.0	1.0
an thy	11.0	1.0
dan sy	11.0	1.0
dai tan	11.0	1.0
hau the	11.0	1.0
cam kieu	11.0	1.0
lien tu	11.0	1.0
thien tho	11.0	1.0
hau tien	11.0	1.0
biet van	11.0	1.0
tac van	11.0	1.0
thuan vinh	11.0	1.0
danh my	11.0	1.0
danh trinh	11.0	1.0
danh vuong	11.0	1.0
chi tue	11.0	1.0
dao luc	11.0	1.0
cu linh	11.0	1.0
danh kien	11.0	1.0
duc vien	11.0	1.0
duong hua	11.0	1.0
cam lan	11.0	1.0
dai kim	11.0	1.0
kim luan	11.0	1.0
chuc dao	11.0	1.0
ngan quach	11.0	1.0
dao si	11.0	1.0
son tai	11.0	1.0
kim suong	11.0	1.0
hoa thieu	11.0	1.0
hai tra	11.0	1.0
liem xuan	11.0	1.0
dau hang	11.0	1.0
dau trong	11.0	1.0
hang nu	11.0	1.0
ba diep	11.0	1.0
diep trieu	11.0	1.0
lu tuyet	11.0	1.0
diep trong	11.0	1.0
bao dieu	11.0	1.0
dieu hung	11.0	1.0
dieu quach	11.0	1.0
dieu hue	11.0	1.0
bat dinh	11.0	1.0
chi tuong	11.0	1.0
chuan dinh	11.0	1.0
dinh hinh	11.0	1.0
cong tho	11.0	1.0
dac vinh	11.0	1.0
cong gia	11.0	1.0
gia hoa	11.0	1.0
dinh mien	11.0	1.0
cham dinh	11.0	1.0
dinh tat	11.0	1.0
loi the	11.0	1.0
dinh thin	11.0	1.0
dinh thoi	11.0	1.0
dinh suong	11.0	1.0
thien tram	11.0	1.0
kien tien	11.0	1.0
giap tuan	11.0	1.0
mon van	11.0	1.0
ni van	11.0	1.0
an toan	11.0	1.0
ba dan	11.0	1.0
ba tuoc	11.0	1.0
do xuyen	11.0	1.0
dien kim	11.0	1.0
do hoc	11.0	1.0
do nang	11.0	1.0
do qui	11.0	1.0
duc qui	11.0	1.0
duc uy	11.0	1.0
gia lai	11.0	1.0
chu do	11.0	1.0
do mo	11.0	1.0
do ta	11.0	1.0
do mong	11.0	1.0
gia thu	11.0	1.0
do ngat	11.0	1.0
do thom	11.0	1.0
bien thu	11.0	1.0
son tri	11.0	1.0
an tam	11.0	1.0
thuat vu	11.0	1.0
kiet vuong	11.0	1.0
cat doan	11.0	1.0
cuc doan	11.0	1.0
gia lac	11.0	1.0
doan vien	11.0	1.0
lam nu	11.0	1.0
doan tat	11.0	1.0
the tri	11.0	1.0
my son	11.0	1.0
thu thuan	11.0	1.0
nuoi van	11.0	1.0
doi le	11.0	1.0
si thang	11.0	1.0
chau dong	11.0	1.0
dong vinh	11.0	1.0
linh tue	11.0	1.0
dong long	11.0	1.0
du viet	11.0	1.0
duc yen	11.0	1.0
duong liem	11.0	1.0
hien quan	11.0	1.0
hue ngan	11.0	1.0
luu phat	11.0	1.0
duong ty	11.0	1.0
dien tien	11.0	1.0
huynh sanh	11.0	1.0
son tang	11.0	1.0
phan su	11.0	1.0
bui suong	11.0	1.0
sang sy	11.0	1.0
sy trinh	11.0	1.0
dai hoa	11.0	1.0
giap truong	11.0	1.0
ai nu	11.0	1.0
ba chung	11.0	1.0
cu thao	11.0	1.0
dac tung	11.0	1.0
hai thang	11.0	1.0
dien hong	11.0	1.0
hong lanh	11.0	1.0
hong luan	11.0	1.0
hong vien	11.0	1.0
em huynh	11.0	1.0
gioi le	11.0	1.0
nu yen	11.0	1.0
thao tra	11.0	1.0
be tu	11.0	1.0
lang thu	11.0	1.0
my thy	11.0	1.0
chung thu	11.0	1.0
lap tien	11.0	1.0
tien tri	11.0	1.0
kha xuan	11.0	1.0
dien trong	11.0	1.0
han trong	11.0	1.0
hien tu	11.0	1.0
but van	11.0	1.0
tranh van	11.0	1.0
ky viet	11.0	1.0
ba chi	11.0	1.0
bien phan	11.0	1.0
phan toai	11.0	1.0
chan phan	11.0	1.0
buu phan	11.0	1.0
chanh phan	11.0	1.0
chu ky	11.0	1.0
dac phan	11.0	1.0
phan thom	11.0	1.0
lanh phan	11.0	1.0
diu phan	11.0	1.0
luu thong	11.0	1.0
luong phat	11.0	1.0
le pho	11.0	1.0
cong dac	11.0	1.0
cam lien	11.0	1.0
khai to	11.0	1.0
chau quach	11.0	1.0
quach vinh	11.0	1.0
uong van	11.0	1.0
bach tu	11.0	1.0
bang mai	11.0	1.0
bang lam	11.0	1.0
bui thieu	11.0	1.0
chi thieu	11.0	1.0
cong my	11.0	1.0
bui thiem	11.0	1.0
au duc	11.0	1.0
bui gam	11.0	1.0
bui thy	11.0	1.0
bui lai	11.0	1.0
bui than	11.0	1.0
bui tao	11.0	1.0
ly nu	11.0	1.0
han the	11.0	1.0
chuc mai	11.0	1.0
bui vui	11.0	1.0
le tuy	11.0	1.0
bui tong	11.0	1.0
la trong	11.0	1.0
cua van	11.0	1.0
tram yen	11.0	1.0
buon dap	11.0	1.0
can vu	11.0	1.0
can hoa	11.0	1.0
dieu kieu	11.0	1.0
can tien	11.0	1.0
can kim	11.0	1.0
cao kiet	11.0	1.0
cao chanh	11.0	1.0
cao lanh	11.0	1.0
duc lanh	11.0	1.0
chan vu	11.0	1.0
cao que	11.0	1.0
chau han	11.0	1.0
chau hua	11.0	1.0
chau soc	11.0	1.0
thien vi	11.0	1.0
che tran	11.0	1.0
chu lien	11.0	1.0
chu khai	11.0	1.0
chu diem	11.0	1.0
chu tho	11.0	1.0
van xung	11.0	1.0
chuong ho	11.0	1.0
cil ha	11.0	1.0
cong nu	11.0	1.0
cu nam	11.0	1.0
cu ha	11.0	1.0
tuong viet	11.0	1.0
cu vu	11.0	1.0
cuc huynh	11.0	1.0
ta vi	11.0	1.0
ta thuan	11.0	1.0
mong tien	11.0	1.0
thiep xuan	11.0	1.0
tang tu	11.0	1.0
hung thieu	11.0	1.0
tao vu	11.0	1.0
kim thong	11.0	1.0
thach tuong	11.0	1.0
phat thai	11.0	1.0
lien thai	11.0	1.0
thai tra	11.0	1.0
san thai	11.0	1.0
hua mai	11.0	1.0
ly than	11.0	1.0
duc hoat	11.0	1.0
hang than	11.0	1.0
khuat thang	11.0	1.0
nien tran	11.0	1.0
theu vu	11.0	1.0
thoi vo	11.0	1.0
luong thieu	11.0	1.0
thu vien	11.0	1.0
ngo thy	11.0	1.0
lan tong	11.0	1.0
tung vi	11.0	1.0
lai tra	11.0	1.0
chi vy	11.0	1.0
ny tran	11.0	1.0
phoc tran	11.0	1.0
hon tran	11.0	1.0
tran trien	11.0	1.0
diem ngan	11.0	1.0
que trinh	11.0	1.0
bao sy	11.0	1.0
tuan tuong	11.0	1.0
dien viet	11.0	1.0
triet vo	11.0	1.0
mui trieu	11.0	1.0
tin trinh	11.0	1.0
trinh vien	11.0	1.0
thoa trinh	11.0	1.0
lieu trinh	11.0	1.0
si vu	11.0	1.0
kien vi	11.0	1.0
khuc tuan	11.0	1.0
bao tuong	11.0	1.0
vang vo	11.0	1.0
vo xuyen	11.0	1.0
ny vo	11.0	1.0
lang vu	11.0	1.0
nang vu	11.0	1.0
mo vu	11.0	1.0
kiet luong	11.0	1.0
lam thy	11.0	1.0
dieu vuong	11.0	1.0
lien vuong	11.0	1.0
au le	11.0	1.0
hang ma	11.0	1.0
ma vinh	11.0	1.0
kieu ma	11.0	1.0
ma thang	11.0	1.0
kim mac	11.0	1.0
kiet mai	11.0	1.0
dan mai	11.0	1.0
la tan	11.0	1.0
an la	11.0	1.0
la loan	11.0	1.0
kien lai	11.0	1.0
lai ngan	11.0	1.0
bong le	11.0	1.0
lac le	11.0	1.0
le nhanh	11.0	1.0
le luy	11.0	1.0
hoat le	11.0	1.0
le ngat	11.0	1.0
le uoc	11.0	1.0
le thac	11.0	1.0
lo mai	11.0	1.0
lo thang	11.0	1.0
hien lo	11.0	1.0
loi luu	11.0	1.0
duc lu	11.0	1.0
chung luu	11.0	1.0
ky ly	11.0	1.0
ly nie	11.0	1.0
ngan nong	11.0	1.0
hop ngo	11.0	1.0
ngo tao	11.0	1.0
ngo tieu	11.0	1.0
huynh tue	11.0	1.0
nong tuyet	11.0	1.0
loan nong	11.0	1.0
nong trong	11.0	1.0
ong tuan	11.0	1.0
duc khuat	11.0	1.0
hung khuc	11.0	1.0
kieu vinh	11.0	1.0
da dinh	10.0	1.0
dai tuan	10.0	1.0
dai thien	10.0	1.0
hai than	10.0	1.0
dam kieu	10.0	1.0
dam tra	10.0	1.0
dam lien	10.0	1.0
luong nang	10.0	1.0
dam tam	10.0	1.0
than yen	10.0	1.0
hai mi	10.0	1.0
tro van	10.0	1.0
lan viet	10.0	1.0
tung vinh	10.0	1.0
dan tram	10.0	1.0
dang thoi	10.0	1.0
dang vien	10.0	1.0
diem kim	10.0	1.0
chung hoa	10.0	1.0
hue tam	10.0	1.0
song thao	10.0	1.0
dang nang	10.0	1.0
be dang	10.0	1.0
dang hoc	10.0	1.0
cam ngan	10.0	1.0
tat toan	10.0	1.0
dang ut	10.0	1.0
be hien	10.0	1.0
hong theu	10.0	1.0
dang mao	10.0	1.0
cam tuyet	10.0	1.0
lac tran	10.0	1.0
trong vi	10.0	1.0
cat truong	10.0	1.0
thong vuong	10.0	1.0
ly sa	10.0	1.0
dao kiet	10.0	1.0
chi dong	10.0	1.0
chuong cong	10.0	1.0
cong hoc	10.0	1.0
dao lieu	10.0	1.0
duc que	10.0	1.0
dao xuyen	10.0	1.0
ai dao	10.0	1.0
cat my	10.0	1.0
dao man	10.0	1.0
dien tan	10.0	1.0
na vi	10.0	1.0
lich trong	10.0	1.0
ri van	10.0	1.0
que xuan	10.0	1.0
chi dau	10.0	1.0
dau thang	10.0	1.0
dau son	10.0	1.0
dau tien	10.0	1.0
dau hien	10.0	1.0
dau the	10.0	1.0
ky thien	10.0	1.0
cong diem	10.0	1.0
diep tung	10.0	1.0
diep vinh	10.0	1.0
phat tu	10.0	1.0
han tuyet	10.0	1.0
dieu thien	10.0	1.0
song thu	10.0	1.0
cu kim	10.0	1.0
duc mau	10.0	1.0
dinh hoc	10.0	1.0
dinh thuyen	10.0	1.0
chau dan	10.0	1.0
que thu	10.0	1.0
dinh thap	10.0	1.0
linh que	10.0	1.0
hue tuyet	10.0	1.0
tuoc van	10.0	1.0
qui xuan	10.0	1.0
ton xuan	10.0	1.0
do sao	10.0	1.0
ba dien	10.0	1.0
ba sy	10.0	1.0
do ty	10.0	1.0
dac quan	10.0	1.0
do truyen	10.0	1.0
do ton	10.0	1.0
do hoi	10.0	1.0
do sam	10.0	1.0
do tao	10.0	1.0
do toi	10.0	1.0
do duan	10.0	1.0
gia luan	10.0	1.0
hao kiet	10.0	1.0
gia thong	10.0	1.0
hong lac	10.0	1.0
do luat	10.0	1.0
bac luong	10.0	1.0
do men	10.0	1.0
do nu	10.0	1.0
tan vi	10.0	1.0
bach lien	10.0	1.0
do may	10.0	1.0
giao kim	10.0	1.0
my tho	10.0	1.0
diem tien	10.0	1.0
kha tien	10.0	1.0
tin tri	10.0	1.0
hap van	10.0	1.0
khiet van	10.0	1.0
soi van	10.0	1.0
ky vuong	10.0	1.0
danh trong	10.0	1.0
lam vien	10.0	1.0
doan si	10.0	1.0
linh tat	10.0	1.0
kim ngoan	10.0	1.0
lan vien	10.0	1.0
thong vien	10.0	1.0
duong na	10.0	1.0
dong thien	10.0	1.0
dong vuong	10.0	1.0
dong thuan	10.0	1.0
du vinh	10.0	1.0
du lam	10.0	1.0
sua van	10.0	1.0
du vo	10.0	1.0
khang nam	10.0	1.0
duong huan	10.0	1.0
bao lien	10.0	1.0
buu duong	10.0	1.0
bien cong	10.0	1.0
de vu	10.0	1.0
chuong duong	10.0	1.0
cu duong	10.0	1.0
duong lang	10.0	1.0
duong thiet	10.0	1.0
gia tung	10.0	1.0
cam trieu	10.0	1.0
my na	10.0	1.0
vui xuan	10.0	1.0
khang tien	10.0	1.0
ky to	10.0	1.0
hai ton	10.0	1.0
khang tri	10.0	1.0
thang vi	10.0	1.0
chuong xuan	10.0	1.0
ha sam	10.0	1.0
viet yen	10.0	1.0
gia tai	10.0	1.0
sieu tran	10.0	1.0
hien sy	10.0	1.0
giao ngo	10.0	1.0
giao vo	10.0	1.0
giap ha	10.0	1.0
giap thu	10.0	1.0
giau vo	10.0	1.0
cao tiep	10.0	1.0
chi kiet	10.0	1.0
cong thach	10.0	1.0
dien thai	10.0	1.0
hai lien	10.0	1.0
khai trieu	10.0	1.0
diem nu	10.0	1.0
ai diem	10.0	1.0
kha trong	10.0	1.0
chua van	10.0	1.0
day van	10.0	1.0
qua van	10.0	1.0
tat van	10.0	1.0
sieu van	10.0	1.0
thu vinh	10.0	1.0
chau nam	10.0	1.0
cong thieu	10.0	1.0
duc hinh	10.0	1.0
phan qui	10.0	1.0
ni phan	10.0	1.0
gia yen	10.0	1.0
hong tri	10.0	1.0
cat huynh	10.0	1.0
khai quan	10.0	1.0
an kien	10.0	1.0
tham xuan	10.0	1.0
mong ngo	10.0	1.0
phan vien	10.0	1.0
tuong vuong	10.0	1.0
luan thai	10.0	1.0
men phan	10.0	1.0
may thu	10.0	1.0
sao vu	10.0	1.0
le phien	10.0	1.0
nham tuan	10.0	1.0
dac ha	10.0	1.0
khong viet	10.0	1.0
quach quan	10.0	1.0
cao quach	10.0	1.0
dong quach	10.0	1.0
quach trinh	10.0	1.0
ai tram	10.0	1.0
quan thang	10.0	1.0
lai quan	10.0	1.0
dan vi	10.0	1.0
sau vo	10.0	1.0
an bach	10.0	1.0
banh kim	10.0	1.0
chuong ha	10.0	1.0
be hong	10.0	1.0
be trinh	10.0	1.0
bien ngo	10.0	1.0
ta to	10.0	1.0
bao cham	10.0	1.0
bui can	10.0	1.0
bui chanh	10.0	1.0
bui de	10.0	1.0
bui thoi	10.0	1.0
bui ton	10.0	1.0
hai luan	10.0	1.0
hua trong	10.0	1.0
ky ta	10.0	1.0
bui ngoan	10.0	1.0
nu viet	10.0	1.0
buu lam	10.0	1.0
cam thao	10.0	1.0
can hung	10.0	1.0
dac thuan	10.0	1.0
cao na	10.0	1.0
bac truong	10.0	1.0
cat ha	10.0	1.0
chanh ngo	10.0	1.0
chu luong	10.0	1.0
chu tuong	10.0	1.0
chu tri	10.0	1.0
hinh le	10.0	1.0
hong ton	10.0	1.0
cung le	10.0	1.0
diep ta	10.0	1.0
dai ta	10.0	1.0
ta vuong	10.0	1.0
ngan tang	10.0	1.0
ly tang	10.0	1.0
tang truong	10.0	1.0
khen van	10.0	1.0
hang yen	10.0	1.0
thai tri	10.0	1.0
boi thai	10.0	1.0
nam than	10.0	1.0
huynh than	10.0	1.0
huynh thieu	10.0	1.0
mai thieu	10.0	1.0
ly tho	10.0	1.0
ha thoa	10.0	1.0
tieu trinh	10.0	1.0
duc tieu	10.0	1.0
to tri	10.0	1.0
luu to	10.0	1.0
ton trieu	10.0	1.0
tong trinh	10.0	1.0
tong tung	10.0	1.0
hai tram	10.0	1.0
ba danh	10.0	1.0
chuan tran	10.0	1.0
gia tri	10.0	1.0
len tran	10.0	1.0
dac tien	10.0	1.0
kha my	10.0	1.0
dep tran	10.0	1.0
luc vo	10.0	1.0
luc mai	10.0	1.0
mung tran	10.0	1.0
no tran	10.0	1.0
cam thy	10.0	1.0
vy vy	10.0	1.0
tri tuan	10.0	1.0
me van	10.0	1.0
triet van	10.0	1.0
van xin	10.0	1.0
luc vinh	10.0	1.0
sen vu	10.0	1.0
diem trieu	10.0	1.0
chung trieu	10.0	1.0
lien trieu	10.0	1.0
tiep truong	10.0	1.0
sa truong	10.0	1.0
lieu truong	10.0	1.0
loi thu	10.0	1.0
khuat tung	10.0	1.0
hung tuong	10.0	1.0
nga vi	10.0	1.0
huan vo	10.0	1.0
kien lu	10.0	1.0
lua vu	10.0	1.0
hoc vu	10.0	1.0
luat vu	10.0	1.0
mong vu	10.0	1.0
ngat vu	10.0	1.0
men vu	10.0	1.0
cam vuong	10.0	1.0
chien vuong	10.0	1.0
luong vuong	10.0	1.0
le oai	10.0	1.0
luong na	10.0	1.0
ram zo	10.0	1.0
doan ma	10.0	1.0
hue ma	10.0	1.0
ma tam	10.0	1.0
lam ma	10.0	1.0
hien ma	10.0	1.0
hai mac	10.0	1.0
mac xuan	10.0	1.0
mai tin	10.0	1.0
mai man	10.0	1.0
mai ngoan	10.0	1.0
man viet	10.0	1.0
cam la	10.0	1.0
gia la	10.0	1.0
ha lang	10.0	1.0
ha lanh	10.0	1.0
ho lanh	10.0	1.0
le trac	10.0	1.0
le vung	10.0	1.0
le that	10.0	1.0
le nie	10.0	1.0
le lua	10.0	1.0
lieu ly	10.0	1.0
huynh liem	10.0	1.0
luan luu	10.0	1.0
luan ly	10.0	1.0
luc luong	10.0	1.0
luc thao	10.0	1.0
huynh khiet	10.0	1.0
dien the	10.0	1.0
luu sy	10.0	1.0
khong kim	10.0	1.0
be ngo	10.0	1.0
diu ngo	10.0	1.0
dam ngo	10.0	1.0
na ngo	10.0	1.0
ngo tat	10.0	1.0
huynh ny	10.0	1.0
lanh ngo	10.0	1.0
ngo ngoan	10.0	1.0
ba kieu	10.0	1.0
khong tuan	10.0	1.0
nong quan	10.0	1.0
nong tu	10.0	1.0
nong thuan	10.0	1.0
diep nong	10.0	1.0
lieu nong	10.0	1.0
nong tham	10.0	1.0
ong tran	10.0	1.0
ong the	10.0	1.0
ba xong	10.0	1.0
ha khong	10.0	1.0
hai khong	10.0	1.0
khong trong	10.0	1.0
khuat quan	10.0	1.0
khuat tu	10.0	1.0
khuat kien	10.0	1.0
khuu van	10.0	1.0
huynh thoi	10.0	1.0
